[I 190407 09:43:10 main:190] Temperature: 32.2ºC; Humidity: 35.13%; Pressure: 98245.43Pa; CPU_Temperature: 41.70ºC
[I 190407 09:43:15 main:190] Temperature: 32.29ºC; Humidity: 35.27%; Pressure: 98245.87Pa; CPU_Temperature: 42.24ºC
[I 190407 09:43:20 main:190] Temperature: 32.16ºC; Humidity: 34.74%; Pressure: 98246.07Pa; CPU_Temperature: 42.24ºC
[I 190407 09:43:25 main:190] Temperature: 32.22ºC; Humidity: 34.86%; Pressure: 98245.73Pa; CPU_Temperature: 41.70ºC
[I 190407 09:43:30 main:190] Temperature: 32.12ºC; Humidity: 34.87%; Pressure: 98245.85Pa; CPU_Temperature: 42.24ºC
[I 190407 09:43:35 main:190] Temperature: 32.14ºC; Humidity: 35.32%; Pressure: 98246.29Pa; CPU_Temperature: 41.70ºC
[I 190407 09:43:40 main:190] Temperature: 32.14ºC; Humidity: 35.27%; Pressure: 98247.24Pa; CPU_Temperature: 41.70ºC
[I 190407 09:43:45 main:190] Temperature: 32.1ºC; Humidity: 35.01%; Pressure: 98246.0Pa; CPU_Temperature: 42.24ºC
[I 190407 09:43:51 main:190] Temperature: 32.12ºC; Humidity: 34.89%; Pressure: 98249.24Pa; CPU_Temperature: 41.70ºC
[I 190407 09:43:56 main:190] Temperature: 32.22ºC; Humidity: 34.89%; Pressure: 98247.46Pa; CPU_Temperature: 41.70ºC
[I 190407 09:44:01 main:190] Temperature: 32.1ºC; Humidity: 34.92%; Pressure: 98246.85Pa; CPU_Temperature: 42.24ºC
[I 190407 09:44:06 main:190] Temperature: 32.2ºC; Humidity: 34.92%; Pressure: 98243.07Pa; CPU_Temperature: 42.24ºC
[I 190407 09:44:11 main:190] Temperature: 32.2ºC; Humidity: 34.79%; Pressure: 98244.85Pa; CPU_Temperature: 41.70ºC
[I 190407 09:44:16 main:190] Temperature: 32.26ºC; Humidity: 35.24%; Pressure: 98245.26Pa; CPU_Temperature: 41.16ºC
[I 190407 09:44:21 main:190] Temperature: 32.26ºC; Humidity: 34.94%; Pressure: 98245.97Pa; CPU_Temperature: 41.70ºC
[I 190407 09:44:26 main:190] Temperature: 32.28ºC; Humidity: 34.78%; Pressure: 98244.36Pa; CPU_Temperature: 41.70ºC
[I 190407 09:44:31 main:190] Temperature: 32.22ºC; Humidity: 34.95%; Pressure: 98245.63Pa; CPU_Temperature: 41.70ºC
[I 190407 09:44:36 main:190] Temperature: 32.2ºC; Humidity: 35.26%; Pressure: 98245.97Pa; CPU_Temperature: 42.24ºC
[I 190407 09:44:41 main:190] Temperature: 32.14ºC; Humidity: 34.86%; Pressure: 98249.51Pa; CPU_Temperature: 41.70ºC
[I 190407 09:44:46 main:190] Temperature: 32.2ºC; Humidity: 34.99%; Pressure: 98249.12Pa; CPU_Temperature: 42.24ºC
[I 190407 09:44:51 main:190] Temperature: 32.16ºC; Humidity: 34.51%; Pressure: 98242.46Pa; CPU_Temperature: 41.70ºC
[I 190407 09:44:57 main:190] Temperature: 32.18ºC; Humidity: 34.91%; Pressure: 98244.21Pa; CPU_Temperature: 41.16ºC
[I 190407 09:45:02 main:190] Temperature: 32.16ºC; Humidity: 35.14%; Pressure: 98245.46Pa; CPU_Temperature: 42.24ºC
[I 190407 09:45:07 main:190] Temperature: 32.1ºC; Humidity: 35.15%; Pressure: 98247.44Pa; CPU_Temperature: 42.24ºC
[I 190407 09:45:12 main:190] Temperature: 32.01ºC; Humidity: 34.48%; Pressure: 98248.1Pa; CPU_Temperature: 42.24ºC
[I 190407 09:45:17 main:190] Temperature: 32.05ºC; Humidity: 35.21%; Pressure: 98245.97Pa; CPU_Temperature: 42.24ºC
[I 190407 09:45:22 main:190] Temperature: 32.28ºC; Humidity: 35.01%; Pressure: 98247.34Pa; CPU_Temperature: 42.77ºC
[I 190407 09:45:27 main:190] Temperature: 32.24ºC; Humidity: 35.01%; Pressure: 98243.38Pa; CPU_Temperature: 42.24ºC
[I 190407 09:45:32 main:190] Temperature: 32.31ºC; Humidity: 34.9%; Pressure: 98245.92Pa; CPU_Temperature: 42.24ºC
[I 190407 09:45:37 main:190] Temperature: 32.18ºC; Humidity: 35.11%; Pressure: 98245.63Pa; CPU_Temperature: 42.24ºC
[I 190407 09:45:43 main:190] Temperature: 32.16ºC; Humidity: 34.91%; Pressure: 98247.07Pa; CPU_Temperature: 42.24ºC
[I 190407 09:45:48 main:190] Temperature: 32.16ºC; Humidity: 35.07%; Pressure: 98246.04Pa; CPU_Temperature: 41.16ºC
[I 190407 09:45:53 main:190] Temperature: 32.18ºC; Humidity: 34.89%; Pressure: 98247.88Pa; CPU_Temperature: 41.70ºC
[I 190407 09:45:58 main:190] Temperature: 32.24ºC; Humidity: 35.1%; Pressure: 98245.48Pa; CPU_Temperature: 42.24ºC
[I 190407 09:46:03 main:190] Temperature: 32.22ºC; Humidity: 35.0%; Pressure: 98245.61Pa; CPU_Temperature: 42.24ºC
[I 190407 09:46:08 main:190] Temperature: 32.22ºC; Humidity: 35.5%; Pressure: 98246.44Pa; CPU_Temperature: 42.24ºC
[I 190407 09:46:13 main:190] Temperature: 32.18ºC; Humidity: 34.95%; Pressure: 98246.66Pa; CPU_Temperature: 42.24ºC
[I 190407 09:46:18 main:190] Temperature: 32.14ºC; Humidity: 35.21%; Pressure: 98248.49Pa; CPU_Temperature: 42.24ºC
[I 190407 09:46:23 main:190] Temperature: 32.1ºC; Humidity: 35.06%; Pressure: 98249.78Pa; CPU_Temperature: 42.24ºC
[I 190407 09:46:28 main:190] Temperature: 32.39ºC; Humidity: 35.2%; Pressure: 98249.29Pa; CPU_Temperature: 41.16ºC
[I 190407 09:46:33 main:190] Temperature: 32.16ºC; Humidity: 35.11%; Pressure: 98245.95Pa; CPU_Temperature: 42.24ºC
[I 190407 09:46:39 main:190] Temperature: 32.16ºC; Humidity: 35.4%; Pressure: 98252.15Pa; CPU_Temperature: 42.24ºC
[I 190407 09:46:44 main:190] Temperature: 32.22ºC; Humidity: 35.02%; Pressure: 98246.31Pa; CPU_Temperature: 42.24ºC
[I 190407 09:46:49 main:190] Temperature: 32.29ºC; Humidity: 35.46%; Pressure: 98249.24Pa; CPU_Temperature: 41.16ºC
[I 190407 09:46:54 main:190] Temperature: 32.24ºC; Humidity: 35.05%; Pressure: 98247.58Pa; CPU_Temperature: 41.70ºC
[I 190407 09:46:59 main:190] Temperature: 32.31ºC; Humidity: 35.31%; Pressure: 98248.58Pa; CPU_Temperature: 41.16ºC
[I 190407 09:47:04 main:190] Temperature: 32.14ºC; Humidity: 35.22%; Pressure: 98248.97Pa; CPU_Temperature: 42.24ºC
[I 190407 09:47:09 main:190] Temperature: 32.31ºC; Humidity: 34.91%; Pressure: 98247.63Pa; CPU_Temperature: 42.24ºC
[I 190407 09:47:14 main:190] Temperature: 32.1ºC; Humidity: 34.98%; Pressure: 98247.05Pa; CPU_Temperature: 42.24ºC
[I 190407 09:47:19 main:190] Temperature: 32.2ºC; Humidity: 35.07%; Pressure: 98247.17Pa; CPU_Temperature: 42.24ºC
[I 190407 09:47:24 main:190] Temperature: 32.31ºC; Humidity: 35.03%; Pressure: 98246.92Pa; CPU_Temperature: 41.70ºC
[I 190407 09:47:29 main:190] Temperature: 32.22ºC; Humidity: 35.14%; Pressure: 98245.75Pa; CPU_Temperature: 42.24ºC
[I 190407 09:47:34 main:190] Temperature: 32.26ºC; Humidity: 35.82%; Pressure: 98247.63Pa; CPU_Temperature: 42.24ºC
[I 190407 09:47:40 main:190] Temperature: 32.16ºC; Humidity: 34.92%; Pressure: 98250.81Pa; CPU_Temperature: 42.24ºC
[I 190407 09:47:45 main:190] Temperature: 32.18ºC; Humidity: 35.07%; Pressure: 98251.32Pa; CPU_Temperature: 42.24ºC
[I 190407 09:47:50 main:190] Temperature: 32.14ºC; Humidity: 35.1%; Pressure: 98249.37Pa; CPU_Temperature: 41.70ºC
[I 190407 09:47:55 main:190] Temperature: 32.29ºC; Humidity: 35.46%; Pressure: 98249.56Pa; CPU_Temperature: 41.16ºC
[I 190407 09:48:00 main:190] Temperature: 32.31ºC; Humidity: 34.89%; Pressure: 98247.49Pa; CPU_Temperature: 42.24ºC
[I 190407 09:48:05 main:190] Temperature: 32.2ºC; Humidity: 35.09%; Pressure: 98251.56Pa; CPU_Temperature: 42.24ºC
[I 190407 09:48:10 main:190] Temperature: 32.29ºC; Humidity: 35.15%; Pressure: 98248.56Pa; CPU_Temperature: 42.24ºC
[I 190407 09:48:15 main:190] Temperature: 32.29ºC; Humidity: 35.17%; Pressure: 98248.07Pa; CPU_Temperature: 41.70ºC
[I 190407 09:48:20 main:190] Temperature: 32.22ºC; Humidity: 35.2%; Pressure: 98248.0Pa; CPU_Temperature: 42.24ºC
[I 190407 09:48:25 main:190] Temperature: 32.26ºC; Humidity: 34.98%; Pressure: 98244.78Pa; CPU_Temperature: 41.16ºC
[I 190407 09:48:30 main:190] Temperature: 32.2ºC; Humidity: 35.05%; Pressure: 98247.92Pa; CPU_Temperature: 41.70ºC
[I 190407 09:48:35 main:190] Temperature: 32.26ºC; Humidity: 34.77%; Pressure: 98246.09Pa; CPU_Temperature: 41.70ºC
[I 190407 09:48:41 main:190] Temperature: 32.33ºC; Humidity: 34.91%; Pressure: 98246.85Pa; CPU_Temperature: 42.24ºC
[I 190407 09:48:46 main:190] Temperature: 32.31ºC; Humidity: 34.99%; Pressure: 98245.29Pa; CPU_Temperature: 42.24ºC
[I 190407 09:48:51 main:190] Temperature: 32.29ºC; Humidity: 35.23%; Pressure: 98245.9Pa; CPU_Temperature: 41.16ºC
[I 190407 09:48:56 main:190] Temperature: 32.31ºC; Humidity: 35.22%; Pressure: 98246.41Pa; CPU_Temperature: 42.24ºC
[I 190407 09:49:01 main:190] Temperature: 32.31ºC; Humidity: 34.88%; Pressure: 98246.04Pa; CPU_Temperature: 41.16ºC
[I 190407 09:49:06 main:190] Temperature: 32.35ºC; Humidity: 35.18%; Pressure: 98244.85Pa; CPU_Temperature: 41.70ºC
[I 190407 09:49:11 main:190] Temperature: 32.28ºC; Humidity: 35.04%; Pressure: 98246.58Pa; CPU_Temperature: 41.70ºC
[I 190407 09:49:16 main:190] Temperature: 32.31ºC; Humidity: 34.82%; Pressure: 98246.78Pa; CPU_Temperature: 42.24ºC
[I 190407 09:49:21 main:190] Temperature: 32.22ºC; Humidity: 34.75%; Pressure: 98243.55Pa; CPU_Temperature: 41.16ºC
[I 190407 09:49:26 main:190] Temperature: 32.18ºC; Humidity: 35.24%; Pressure: 98244.8Pa; CPU_Temperature: 41.70ºC
[I 190407 09:49:31 main:190] Temperature: 32.31ºC; Humidity: 35.0%; Pressure: 98244.53Pa; CPU_Temperature: 42.24ºC
[I 190407 09:49:36 main:190] Temperature: 32.33ºC; Humidity: 35.47%; Pressure: 98245.46Pa; CPU_Temperature: 41.16ºC
[I 190407 09:49:41 main:190] Temperature: 32.31ºC; Humidity: 35.05%; Pressure: 98242.02Pa; CPU_Temperature: 42.24ºC
[I 190407 09:49:47 main:190] Temperature: 32.31ºC; Humidity: 35.1%; Pressure: 98242.97Pa; CPU_Temperature: 42.24ºC
[I 190407 09:49:52 main:190] Temperature: 32.26ºC; Humidity: 34.91%; Pressure: 98246.19Pa; CPU_Temperature: 42.24ºC
[I 190407 09:49:57 main:190] Temperature: 32.29ºC; Humidity: 34.83%; Pressure: 98244.51Pa; CPU_Temperature: 42.24ºC
[I 190407 09:50:02 main:190] Temperature: 32.28ºC; Humidity: 34.92%; Pressure: 98244.68Pa; CPU_Temperature: 42.24ºC
[I 190407 09:50:07 main:190] Temperature: 32.22ºC; Humidity: 35.17%; Pressure: 98243.65Pa; CPU_Temperature: 42.24ºC
[I 190407 09:50:12 main:190] Temperature: 32.18ºC; Humidity: 35.11%; Pressure: 98243.65Pa; CPU_Temperature: 42.24ºC
[I 190407 09:50:17 main:190] Temperature: 32.28ºC; Humidity: 35.11%; Pressure: 98246.41Pa; CPU_Temperature: 42.24ºC
[I 190407 09:50:22 main:190] Temperature: 32.35ºC; Humidity: 35.47%; Pressure: 98243.19Pa; CPU_Temperature: 41.70ºC
[I 190407 09:50:27 main:190] Temperature: 32.22ºC; Humidity: 34.97%; Pressure: 98249.51Pa; CPU_Temperature: 41.16ºC
[I 190407 09:50:32 main:190] Temperature: 32.28ºC; Humidity: 34.95%; Pressure: 98243.46Pa; CPU_Temperature: 41.70ºC
[I 190407 09:50:37 main:190] Temperature: 32.14ºC; Humidity: 34.9%; Pressure: 98246.19Pa; CPU_Temperature: 41.16ºC
[I 190407 09:50:42 main:190] Temperature: 32.18ºC; Humidity: 35.24%; Pressure: 98242.46Pa; CPU_Temperature: 41.16ºC
[I 190407 09:50:47 main:190] Temperature: 32.22ºC; Humidity: 35.03%; Pressure: 98240.65Pa; CPU_Temperature: 41.70ºC
[I 190407 09:50:53 main:190] Temperature: 32.41ºC; Humidity: 34.72%; Pressure: 98244.24Pa; CPU_Temperature: 42.24ºC
[I 190407 09:50:58 main:190] Temperature: 32.22ºC; Humidity: 35.22%; Pressure: 98245.58Pa; CPU_Temperature: 41.70ºC
[I 190407 09:51:03 main:190] Temperature: 32.31ºC; Humidity: 34.72%; Pressure: 98246.41Pa; CPU_Temperature: 42.24ºC
[I 190407 09:51:08 main:190] Temperature: 32.33ºC; Humidity: 35.15%; Pressure: 98243.73Pa; CPU_Temperature: 41.70ºC
[I 190407 09:51:13 main:190] Temperature: 32.26ºC; Humidity: 35.36%; Pressure: 98245.51Pa; CPU_Temperature: 41.70ºC
[I 190407 09:51:18 main:190] Temperature: 32.39ºC; Humidity: 35.35%; Pressure: 98246.88Pa; CPU_Temperature: 41.16ºC
[I 190407 09:51:23 main:190] Temperature: 32.26ºC; Humidity: 35.37%; Pressure: 98243.75Pa; CPU_Temperature: 42.24ºC
[I 190407 09:51:28 main:190] Temperature: 32.43ºC; Humidity: 35.44%; Pressure: 98243.09Pa; CPU_Temperature: 41.70ºC
[I 190407 09:51:33 main:190] Temperature: 32.31ºC; Humidity: 35.31%; Pressure: 98245.41Pa; CPU_Temperature: 42.24ºC
[I 190407 09:51:38 main:190] Temperature: 32.31ºC; Humidity: 35.06%; Pressure: 98247.44Pa; CPU_Temperature: 42.24ºC
[I 190407 09:51:43 main:190] Temperature: 32.33ºC; Humidity: 35.53%; Pressure: 98247.51Pa; CPU_Temperature: 41.70ºC
[I 190407 09:51:48 main:190] Temperature: 32.43ºC; Humidity: 35.41%; Pressure: 98245.36Pa; CPU_Temperature: 42.24ºC
[I 190407 09:51:53 main:190] Temperature: 32.31ºC; Humidity: 34.86%; Pressure: 98244.6Pa; CPU_Temperature: 42.24ºC
[I 190407 09:51:59 main:190] Temperature: 32.22ºC; Humidity: 35.06%; Pressure: 98246.85Pa; CPU_Temperature: 42.24ºC
[I 190407 09:52:04 main:190] Temperature: 32.24ºC; Humidity: 35.37%; Pressure: 98246.07Pa; CPU_Temperature: 42.24ºC
[I 190407 09:52:09 main:190] Temperature: 32.33ºC; Humidity: 35.11%; Pressure: 98244.56Pa; CPU_Temperature: 42.24ºC
[I 190407 09:52:14 main:190] Temperature: 32.39ºC; Humidity: 34.78%; Pressure: 98246.0Pa; CPU_Temperature: 42.24ºC
[I 190407 09:52:19 main:190] Temperature: 32.39ºC; Humidity: 35.17%; Pressure: 98247.46Pa; CPU_Temperature: 42.24ºC
[I 190407 09:52:24 main:190] Temperature: 32.31ºC; Humidity: 35.64%; Pressure: 98243.07Pa; CPU_Temperature: 42.24ºC
[I 190407 09:52:29 main:190] Temperature: 32.29ºC; Humidity: 35.21%; Pressure: 98244.43Pa; CPU_Temperature: 42.24ºC
[I 190407 09:52:34 main:190] Temperature: 32.33ºC; Humidity: 35.17%; Pressure: 98240.89Pa; CPU_Temperature: 41.70ºC
[I 190407 09:52:39 main:190] Temperature: 32.35ºC; Humidity: 34.95%; Pressure: 98243.7Pa; CPU_Temperature: 42.24ºC
[I 190407 09:52:44 main:190] Temperature: 32.29ºC; Humidity: 34.85%; Pressure: 98243.07Pa; CPU_Temperature: 42.77ºC
[I 190407 09:52:49 main:190] Temperature: 32.37ºC; Humidity: 34.15%; Pressure: 98244.31Pa; CPU_Temperature: 42.24ºC
[I 190407 09:52:54 main:190] Temperature: 32.29ºC; Humidity: 34.75%; Pressure: 98241.82Pa; CPU_Temperature: 42.24ºC
[I 190407 09:52:59 main:190] Temperature: 32.58ºC; Humidity: 35.09%; Pressure: 98241.99Pa; CPU_Temperature: 41.16ºC
[I 190407 09:53:05 main:190] Temperature: 32.47ºC; Humidity: 35.5%; Pressure: 98242.33Pa; CPU_Temperature: 42.24ºC
[I 190407 09:53:10 main:190] Temperature: 32.35ºC; Humidity: 35.0%; Pressure: 98244.24Pa; CPU_Temperature: 42.24ºC
[I 190407 09:53:15 main:190] Temperature: 32.24ºC; Humidity: 35.54%; Pressure: 98242.31Pa; CPU_Temperature: 41.70ºC
[I 190407 09:53:20 main:190] Temperature: 32.35ºC; Humidity: 35.33%; Pressure: 98238.77Pa; CPU_Temperature: 42.24ºC
[I 190407 09:53:25 main:190] Temperature: 32.24ºC; Humidity: 34.98%; Pressure: 98242.33Pa; CPU_Temperature: 42.24ºC
[I 190407 09:53:30 main:190] Temperature: 32.33ºC; Humidity: 35.2%; Pressure: 98238.21Pa; CPU_Temperature: 42.24ºC
[I 190407 09:53:35 main:190] Temperature: 32.41ºC; Humidity: 34.98%; Pressure: 98242.46Pa; CPU_Temperature: 42.24ºC
[I 190407 09:53:40 main:190] Temperature: 32.41ºC; Humidity: 35.16%; Pressure: 98243.16Pa; CPU_Temperature: 42.24ºC
[I 190407 09:53:45 main:190] Temperature: 32.35ºC; Humidity: 35.24%; Pressure: 98240.75Pa; CPU_Temperature: 42.24ºC
[I 190407 09:53:50 main:190] Temperature: 32.26ºC; Humidity: 35.19%; Pressure: 98245.26Pa; CPU_Temperature: 42.24ºC
[I 190407 09:53:55 main:190] Temperature: 32.43ºC; Humidity: 34.96%; Pressure: 98243.41Pa; CPU_Temperature: 42.24ºC
[I 190407 09:54:00 main:190] Temperature: 32.35ºC; Humidity: 35.27%; Pressure: 98245.0Pa; CPU_Temperature: 41.16ºC
[I 190407 09:54:05 main:190] Temperature: 32.26ºC; Humidity: 35.41%; Pressure: 98245.43Pa; CPU_Temperature: 41.70ºC
[I 190407 09:54:11 main:190] Temperature: 32.35ºC; Humidity: 35.51%; Pressure: 98241.02Pa; CPU_Temperature: 42.24ºC
[I 190407 09:54:16 main:190] Temperature: 32.31ºC; Humidity: 34.69%; Pressure: 98240.38Pa; CPU_Temperature: 42.24ºC
[I 190407 09:54:21 main:190] Temperature: 32.39ºC; Humidity: 35.47%; Pressure: 98241.75Pa; CPU_Temperature: 42.24ºC
[I 190407 09:54:26 main:190] Temperature: 32.37ºC; Humidity: 34.97%; Pressure: 98242.85Pa; CPU_Temperature: 42.24ºC
[I 190407 09:54:31 main:190] Temperature: 32.37ºC; Humidity: 35.1%; Pressure: 98241.04Pa; CPU_Temperature: 42.24ºC
[I 190407 09:54:36 main:190] Temperature: 32.28ºC; Humidity: 35.12%; Pressure: 98242.55Pa; CPU_Temperature: 42.24ºC
[I 190407 09:54:41 main:190] Temperature: 32.29ºC; Humidity: 34.62%; Pressure: 98238.26Pa; CPU_Temperature: 42.24ºC
[I 190407 09:54:46 main:190] Temperature: 32.37ºC; Humidity: 35.24%; Pressure: 98239.45Pa; CPU_Temperature: 42.24ºC
[I 190407 09:54:51 main:190] Temperature: 32.43ºC; Humidity: 35.78%; Pressure: 98241.82Pa; CPU_Temperature: 42.24ºC
[I 190407 09:54:56 main:190] Temperature: 32.35ºC; Humidity: 35.17%; Pressure: 98240.89Pa; CPU_Temperature: 42.24ºC
[I 190407 09:55:01 main:190] Temperature: 32.43ºC; Humidity: 34.88%; Pressure: 98241.65Pa; CPU_Temperature: 41.70ºC
[I 190407 09:55:07 main:190] Temperature: 32.39ºC; Humidity: 35.11%; Pressure: 98240.97Pa; CPU_Temperature: 42.24ºC
[I 190407 09:55:12 main:190] Temperature: 32.31ºC; Humidity: 35.02%; Pressure: 98245.34Pa; CPU_Temperature: 42.24ºC
[I 190407 09:55:17 main:190] Temperature: 32.43ºC; Humidity: 35.19%; Pressure: 98244.04Pa; CPU_Temperature: 41.70ºC
[I 190407 09:55:22 main:190] Temperature: 32.33ºC; Humidity: 35.13%; Pressure: 98241.77Pa; CPU_Temperature: 42.77ºC
[I 190407 09:55:27 main:190] Temperature: 32.45ºC; Humidity: 35.37%; Pressure: 98240.31Pa; CPU_Temperature: 42.24ºC
[I 190407 09:55:32 main:190] Temperature: 32.39ºC; Humidity: 34.99%; Pressure: 98243.43Pa; CPU_Temperature: 42.77ºC
[I 190407 09:55:37 main:190] Temperature: 32.37ºC; Humidity: 35.27%; Pressure: 98240.43Pa; CPU_Temperature: 42.24ºC
[I 190407 09:55:42 main:190] Temperature: 32.31ºC; Humidity: 35.34%; Pressure: 98237.26Pa; CPU_Temperature: 42.24ºC
[I 190407 09:55:47 main:190] Temperature: 32.48ºC; Humidity: 35.27%; Pressure: 98239.62Pa; CPU_Temperature: 42.77ºC
[I 190407 09:55:52 main:190] Temperature: 32.33ºC; Humidity: 35.58%; Pressure: 98239.97Pa; CPU_Temperature: 42.24ºC
[I 190407 09:55:57 main:190] Temperature: 32.35ºC; Humidity: 34.89%; Pressure: 98239.06Pa; CPU_Temperature: 42.24ºC
[I 190407 09:56:03 main:190] Temperature: 32.41ºC; Humidity: 35.2%; Pressure: 98238.16Pa; CPU_Temperature: 42.24ºC
[I 190407 09:56:08 main:190] Temperature: 32.41ºC; Humidity: 34.98%; Pressure: 98237.13Pa; CPU_Temperature: 42.24ºC
[I 190407 09:56:13 main:190] Temperature: 32.37ºC; Humidity: 35.51%; Pressure: 98239.89Pa; CPU_Temperature: 41.70ºC
[I 190407 09:56:18 main:190] Temperature: 32.37ºC; Humidity: 35.13%; Pressure: 98238.23Pa; CPU_Temperature: 42.24ºC
[I 190407 09:56:23 main:190] Temperature: 32.41ºC; Humidity: 34.85%; Pressure: 98240.82Pa; CPU_Temperature: 41.70ºC
[I 190407 09:56:28 main:190] Temperature: 32.48ºC; Humidity: 35.1%; Pressure: 98239.06Pa; CPU_Temperature: 42.24ºC
[I 190407 09:56:33 main:190] Temperature: 32.56ºC; Humidity: 35.05%; Pressure: 98237.18Pa; CPU_Temperature: 42.24ºC
[I 190407 09:56:39 main:190] Temperature: 32.47ºC; Humidity: 34.94%; Pressure: 98238.7Pa; CPU_Temperature: 42.24ºC
[I 190407 09:56:44 main:190] Temperature: 32.48ºC; Humidity: 35.09%; Pressure: 98239.21Pa; CPU_Temperature: 42.24ºC
[I 190407 09:56:49 main:190] Temperature: 32.31ºC; Humidity: 35.21%; Pressure: 98239.43Pa; CPU_Temperature: 42.24ºC
[I 190407 09:56:54 main:190] Temperature: 32.52ºC; Humidity: 35.06%; Pressure: 98242.36Pa; CPU_Temperature: 42.24ºC
[I 190407 09:56:59 main:190] Temperature: 32.39ºC; Humidity: 35.1%; Pressure: 98237.45Pa; CPU_Temperature: 42.77ºC
[I 190407 09:57:04 main:190] Temperature: 32.48ºC; Humidity: 34.96%; Pressure: 98242.26Pa; CPU_Temperature: 42.24ºC
[I 190407 09:57:09 main:190] Temperature: 32.45ºC; Humidity: 34.72%; Pressure: 98240.43Pa; CPU_Temperature: 42.24ºC
[I 190407 09:57:14 main:190] Temperature: 32.37ºC; Humidity: 34.79%; Pressure: 98242.68Pa; CPU_Temperature: 42.24ºC
[I 190407 09:57:19 main:190] Temperature: 32.43ºC; Humidity: 35.35%; Pressure: 98237.33Pa; CPU_Temperature: 41.70ºC
[I 190407 09:57:24 main:190] Temperature: 32.29ºC; Humidity: 34.79%; Pressure: 98239.92Pa; CPU_Temperature: 42.24ºC
[I 190407 09:57:29 main:190] Temperature: 32.37ºC; Humidity: 35.12%; Pressure: 98240.31Pa; CPU_Temperature: 42.24ºC
[I 190407 09:57:35 main:190] Temperature: 32.39ºC; Humidity: 35.45%; Pressure: 98239.55Pa; CPU_Temperature: 42.24ºC
[I 190407 09:57:40 main:190] Temperature: 32.47ºC; Humidity: 35.07%; Pressure: 98238.31Pa; CPU_Temperature: 42.24ºC
[I 190407 09:57:45 main:190] Temperature: 32.48ºC; Humidity: 35.28%; Pressure: 98237.89Pa; CPU_Temperature: 41.70ºC
[I 190407 09:57:50 main:190] Temperature: 32.37ºC; Humidity: 34.89%; Pressure: 98240.65Pa; CPU_Temperature: 42.24ºC
[I 190407 09:57:55 main:190] Temperature: 32.52ºC; Humidity: 35.08%; Pressure: 98241.19Pa; CPU_Temperature: 42.24ºC
[I 190407 09:58:00 main:190] Temperature: 32.37ºC; Humidity: 35.17%; Pressure: 98240.41Pa; CPU_Temperature: 41.70ºC
[I 190407 09:58:05 main:190] Temperature: 32.48ºC; Humidity: 35.24%; Pressure: 98240.41Pa; CPU_Temperature: 42.24ºC
[I 190407 09:58:10 main:190] Temperature: 32.41ºC; Humidity: 35.1%; Pressure: 98242.38Pa; CPU_Temperature: 42.77ºC
[I 190407 09:58:15 main:190] Temperature: 32.43ºC; Humidity: 34.99%; Pressure: 98241.87Pa; CPU_Temperature: 42.24ºC
[I 190407 09:58:20 main:190] Temperature: 32.54ºC; Humidity: 34.9%; Pressure: 98238.77Pa; CPU_Temperature: 41.16ºC
[I 190407 09:58:25 main:190] Temperature: 32.54ºC; Humidity: 35.08%; Pressure: 98241.36Pa; CPU_Temperature: 42.24ºC
[I 190407 09:58:30 main:190] Temperature: 32.41ºC; Humidity: 35.07%; Pressure: 98239.04Pa; CPU_Temperature: 41.16ºC
[I 190407 09:58:36 main:190] Temperature: 32.48ºC; Humidity: 35.16%; Pressure: 98240.7Pa; CPU_Temperature: 42.24ºC
[I 190407 09:58:41 main:190] Temperature: 32.48ºC; Humidity: 35.55%; Pressure: 98239.77Pa; CPU_Temperature: 42.24ºC
[I 190407 09:58:46 main:190] Temperature: 32.37ºC; Humidity: 35.08%; Pressure: 98241.14Pa; CPU_Temperature: 42.77ºC
[I 190407 09:58:51 main:190] Temperature: 32.52ºC; Humidity: 35.0%; Pressure: 98239.75Pa; CPU_Temperature: 42.77ºC
[I 190407 09:58:56 main:190] Temperature: 32.56ºC; Humidity: 35.08%; Pressure: 98242.11Pa; CPU_Temperature: 42.24ºC
[I 190407 09:59:01 main:190] Temperature: 32.45ºC; Humidity: 34.81%; Pressure: 98242.87Pa; CPU_Temperature: 42.24ºC
[I 190407 09:59:06 main:190] Temperature: 32.48ºC; Humidity: 35.01%; Pressure: 98240.41Pa; CPU_Temperature: 41.70ºC
[I 190407 09:59:11 main:190] Temperature: 32.48ºC; Humidity: 35.2%; Pressure: 98239.48Pa; CPU_Temperature: 42.24ºC
[I 190407 09:59:16 main:190] Temperature: 32.52ºC; Humidity: 34.84%; Pressure: 98240.94Pa; CPU_Temperature: 41.70ºC
[I 190407 09:59:21 main:190] Temperature: 32.35ºC; Humidity: 35.17%; Pressure: 98240.14Pa; CPU_Temperature: 42.24ºC
[I 190407 09:59:26 main:190] Temperature: 32.47ºC; Humidity: 35.21%; Pressure: 98240.5Pa; CPU_Temperature: 42.24ºC
[I 190407 09:59:31 main:190] Temperature: 32.5ºC; Humidity: 35.34%; Pressure: 98239.53Pa; CPU_Temperature: 42.24ºC
[I 190407 09:59:36 main:190] Temperature: 32.39ºC; Humidity: 35.16%; Pressure: 98242.02Pa; CPU_Temperature: 42.24ºC
[I 190407 09:59:41 main:190] Temperature: 32.52ºC; Humidity: 35.41%; Pressure: 98242.7Pa; CPU_Temperature: 42.24ºC
[I 190407 09:59:47 main:190] Temperature: 32.48ºC; Humidity: 35.37%; Pressure: 98241.99Pa; CPU_Temperature: 42.24ºC
